ngram,rank,freq,cumshare
когда-то,1037,1186588,0.501
одному,1038,1185799,0.501
считать,1039,1184537,0.501
процесса,1040,1183773,0.501
сон,1041,1182335,0.501
оружие,1042,1182090,0.501
уверен,1043,1178529,0.501
положения,1044,1177666,0.501
король,1045,1177533,0.501
ветер,1046,1176823,0.501
впереди,1047,1176400,0.501
живет,1048,1175254,0.501
немедленно,1049,1175100,0.502
самому,1050,1172691,0.502
новое,1051,1172264,0.502
числа,1052,1172115,0.502
писал,1053,1171669,0.502
неделю,1054,1169298,0.502
будь,1055,1168903,0.502
одни,1056,1168788,0.502
нравится,1057,1168078,0.502
означает,1058,1166639,0.502
почему-то,1059,1165941,0.502
название,1060,1165008,0.502
программы,1061,1164404,0.503
правительства,1062,1163413,0.503
основные,1063,1161810,0.503
моим,1064,1161518,0.503
твои,1065,1161345,0.503
проблем,1066,1159802,0.503
особенности,1067,1159610,0.503
узнал,1068,1158771,0.503
само,1069,1158363,0.503
некоторое,1070,1155597,0.503
стояли,1071,1155446,0.503
третий,1072,1155402,0.503
участие,1073,1154723,0.503
показалось,1074,1154680,0.504
боли,1075,1154440,0.504
марта,1076,1154196,0.504
делу,1077,1154105,0.504
большие,1078,1152867,0.504
страшно,1079,1152404,0.504
папа,1080,1152073,0.504
представить,1081,1151545,0.504
мальчик,1082,1150698,0.504
отсутствие,1083,1150678,0.504
состоит,1084,1150481,0.504
нужен,1085,1150023,0.504
богу,1086,1148730,0.504
всякий,1087,1146689,0.505
руке,1088,1145678,0.505
старик,1089,1144710,0.505
встал,1090,1144047,0.505
поздно,1091,1142840,0.505
полной,1092,1142262,0.505
двое,1093,1141099,0.505
посмотрела,1094,1138750,0.505
никакой,1095,1138177,0.505
поверхности,1096,1138022,0.505
задачи,1097,1137215,0.505
память,1098,1136376,0.505
старый,1099,1136300,0.505
знали,1100,1135808,0.506
большое,1101,1135109,0.506
лично,1102,1134579,0.506
ранее,1103,1133905,0.506
сто,1104,1132486,0.506
необходимости,1105,1131924,0.506
месяца,1106,1131374,0.506
большим,1107,1129711,0.506
слезы,1108,1128982,0.506
месяцев,1109,1128920,0.506
совета,1110,1127975,0.506
зависит,1111,1127605,0.506
оказывается,1112,1126725,0.506
небольшой,1113,1126118,0.507
видели,1114,1125606,0.507
линии,1115,1124530,0.507
ног,1116,1124478,0.507
содержание,1117,1124130,0.507
естественно,1118,1122544,0.507
действие,1119,1121368,0.507
какое-то,1120,1119984,0.507
частью,1121,1116659,0.507
вон,1122,1115471,0.507
оказались,1123,1113455,0.507
информацию,1124,1111842,0.507
состояния,1125,1109765,0.507
законом,1126,1108868,0.508
сильнее,1127,1107957,0.508
факт,1128,1107953,0.508
берегу,1129,1107467,0.508
друзья,1130,1107374,0.508
пытался,1131,1107239,0.508
нужна,1132,1105897,0.508
ушел,1133,1104668,0.508
кофе,1134,1103901,0.508
удар,1135,1102333,0.508
прошу,1136,1101948,0.508
самая,1137,1101940,0.508
частности,1138,1101855,0.508
отличие,1139,1099759,0.509
увидела,1140,1099118,0.509
открыл,1141,1098806,0.509
иной,1142,1098776,0.509
счастье,1143,1097746,0.509
называется,1144,1097121,0.509
времена,1145,1095557,0.509
стола,1146,1095014,0.509
историю,1147,1094876,0.509
услуг,1148,1094027,0.509
земля,1149,1093817,0.509
громко,1150,1092598,0.509
результаты,1151,1092377,0.509
улыбнулась,1152,1092162,0.510
собственно,1153,1090698,0.510
влияние,1154,1089473,0.510
любит,1155,1087598,0.510
русского,1156,1087195,0.510
языке,1157,1086977,0.510
правила,1158,1086340,0.510
шесть,1159,1085592,0.510
пришли,1160,1085075,0.510
системе,1161,1083830,0.510
первых,1162,1083431,0.510
июня,1163,1083056,0.510
пожалуй,1164,1083051,0.510
группа,1165,1082103,0.510
качества,1166,1080728,0.511
приходится,1167,1080147,0.511
выбор,1168,1079359,0.511
договора,1169,1079261,0.511
нос,1170,1077096,0.511
сел,1171,1076560,0.511
вида,1172,1075959,0.511
использования,1173,1074200,0.511
русский,1174,1073879,0.511
реализации,1175,1073433,0.511
настоящего,1176,1072746,0.511
приходилось,1177,1070999,0.511
мнению,1178,1070697,0.511
общего,1179,1070409,0.511
природы,1180,1070377,0.512
республики,1181,1068963,0.512
события,1182,1067414,0.512
предложил,1183,1065974,0.512
пытаясь,1184,1065696,0.512
царь,1185,1065027,0.512
рука,1186,1064961,0.512
угодно,1187,1063514,0.512
полу,1188,1062767,0.512
русских,1189,1061689,0.512
война,1190,1061172,0.512
мая,1191,1060645,0.512
абсолютно,1192,1060167,0.512
оттуда,1193,1059059,0.513
государственного,1194,1059024,0.513
думала,1195,1058999,0.513
задача,1196,1057976,0.513
начинает,1197,1057671,0.513
стран,1198,1056270,0.513
случайно,1199,1055570,0.513
сознание,1200,1055092,0.513
утро,1201,1053004,0.513
автор,1202,1052523,0.513
словом,1203,1052115,0.513
собственной,1204,1051529,0.513
надеюсь,1205,1051386,0.513
этими,1206,1051064,0.513
господа,1207,1049365,0.514
нечего,1208,1049017,0.514
появился,1209,1047622,0.514
друзей,1210,1046297,0.514
книгу,1211,1045318,0.514
вздохнул,1212,1044513,0.514
пример,1213,1044468,0.514
судя,1214,1043010,0.514
документы,1215,1042867,0.514
обо,1216,1042714,0.514
товаров,1217,1042563,0.514
твоей,1218,1040199,0.514
систему,1219,1039713,0.514
следовательно,1220,1039151,0.514
идеи,1221,1038707,0.515
работает,1222,1038443,0.515
остановился,1223,1037224,0.515
согласился,1224,1037181,0.515
поля,1225,1036918,0.515
прошло,1226,1036600,0.515
жил,1227,1036584,0.515
партии,1228,1036434,0.515
следующие,1229,1036234,0.515
рано,1230,1036212,0.515
результат,1231,1035189,0.515
основном,1232,1035005,0.515
решили,1233,1034847,0.515
великий,1234,1034595,0.515
нужны,1235,1034148,0.515
хватит,1236,1033728,0.516
теории,1237,1032485,0.516
телефон,1238,1030699,0.516
маленький,1239,1029146,0.516
другая,1240,1028717,0.516
сделала,1241,1025984,0.516
вслед,1242,1025735,0.516
сможет,1243,1025265,0.516
родители,1244,1022751,0.516
вопросов,1245,1021286,0.516
шли,1246,1021136,0.516
понимал,1247,1019680,0.516
общения,1248,1019218,0.516
проблема,1249,1017682,0.516
мгновение,1250,1017627,0.517
получается,1251,1017164,0.517
другому,1252,1016986,0.517
солдат,1253,1016589,0.517
первом,1254,1016525,0.517
любил,1255,1014846,0.517
из-под,1256,1014534,0.517
пошла,1257,1013691,0.517
Господь,1258,1013121,0.517
прежнему,1259,1012720,0.517
грудь,1260,1011658,0.517
руб,1261,1010865,0.517
принимать,1262,1009007,0.517
тысячи,1263,1006389,0.517
хозяин,1264,1006381,0.518
науки,1265,1005789,0.518
нашу,1266,1005766,0.518
момента,1267,1005069,0.518
скажи,1268,1004206,0.518
оставалось,1269,1003971,0.518
свободы,1270,1003947,0.518
письма,1271,1003828,0.518
скажу,1272,1002696,0.518
второго,1273,1002245,0.518
брата,1274,1001417,0.518
школы,1275,1001175,0.518
Россия,1276,999316,0.518
э,1277,998724,0.518
семь,1278,998166,0.518
нашли,1279,997559,0.519
вошел,1280,995456,0.519
ответа,1281,994581,0.519
глубоко,1282,994576,0.519
умер,1283,994281,0.519
новую,1284,994079,0.519
прошел,1285,992625,0.519
поднялся,1286,992468,0.519
общество,1287,992232,0.519
иных,1288,991911,0.519
знания,1289,990808,0.519
нашем,1290,990453,0.519
родителей,1291,989744,0.519
бросил,1292,988760,0.519
днем,1293,988494,0.519
мистер,1294,986991,0.520
пальцы,1295,986272,0.520
минуты,1296,985184,0.520
смотрела,1297,984980,0.520
сведения,1298,984056,0.520
область,1299,983880,0.520
платье,1300,982061,0.520
главным,1301,980480,0.520
августа,1302,979842,0.520
сверху,1303,979494,0.520
операции,1304,979070,0.520
буквально,1305,978914,0.520
событий,1306,978626,0.520
войска,1307,978419,0.520
лес,1308,977981,0.520
быстрее,1309,977895,0.521
местах,1310,976769,0.521
значительно,1311,975322,0.521
понятия,1312,975157,0.521
Москвы,1313,975086,0.521
такими,1314,974284,0.521
вторая,1315,974134,0.521
пяти,1316,973375,0.521
машина,1317,972897,0.521
чувствовал,1318,972124,0.521
знак,1319,971963,0.521
идея,1320,969891,0.521
господи,1321,969666,0.521
твое,1322,969484,0.521
посмотреть,1323,969339,0.521
ногами,1324,969186,0.522
сфере,1325,969175,0.522
игры,1326,969015,0.522
анализ,1327,967084,0.522
понимаешь,1328,966993,0.522
основных,1329,966560,0.522
условий,1330,966477,0.522
общей,1331,965759,0.522
выйти,1332,965703,0.522
объектов,1333,963780,0.522
окончательно,1334,962647,0.522
часы,1335,961854,0.522
направлении,1336,961342,0.522
сознания,1337,960481,0.522
каждом,1338,960373,0.522
честно,1339,960342,0.523
давайте,1340,959920,0.523
подумала,1341,958597,0.523
имущества,1342,955824,0.523
остались,1343,954513,0.523
недели,1344,954145,0.523
моем,1345,953693,0.523
мужчин,1346,953568,0.523
выражение,1347,952944,0.523
вне,1348,952469,0.523
защиты,1349,951586,0.523
духа,1350,950871,0.523
лежит,1351,950745,0.523
рамках,1352,950429,0.523
главе,1353,950382,0.523
ноября,1354,950282,0.524
октября,1355,950219,0.524
продукции,1356,950141,0.524
шла,1357,948729,0.524
честь,1358,948147,0.524
видов,1359,947775,0.524
Москва,1360,947518,0.524
вера,1361,946218,0.524
данной,1362,945794,0.524
главный,1363,945743,0.524
бумаги,1364,945526,0.524
почувствовал,1365,944964,0.524
модели,1366,944236,0.524
форма,1367,944215,0.524
января,1368,942538,0.524
князя,1369,942497,0.524
отдельных,1370,942485,0.525
центр,1371,942323,0.525
пользу,1372,940697,0.525
черный,1373,939775,0.525
запах,1374,939507,0.525
характера,1375,939391,0.525
стене,1376,939010,0.525
поведения,1377,936834,0.525
серьезно,1378,936453,0.525
предложение,1379,936215,0.525
соответственно,1380,935553,0.525
текст,1381,934342,0.525
определить,1382,934249,0.525
граждан,1383,934067,0.525
различные,1384,933799,0.525
плечи,1385,932956,0.525
думаешь,1386,932814,0.526
документов,1387,931948,0.526
жаль,1388,931213,0.526
дорогой,1389,930675,0.526
основании,1390,929972,0.526
создания,1391,929905,0.526
жизнью,1392,929473,0.526
форму,1393,929183,0.526
взяла,1394,928047,0.526
протянул,1395,928036,0.526
спину,1396,927895,0.526
зная,1397,927574,0.526
онъ,1398,927398,0.526
рождения,1399,927309,0.526
солнца,1400,926464,0.526
реки,1401,925849,0.527
сказали,1402,925204,0.527
легче,1403,924566,0.527
противника,1404,923891,0.527
услышал,1405,923242,0.527
любого,1406,923222,0.527
требования,1407,922863,0.527
членов,1408,921003,0.527
лицу,1409,920873,0.527
кровати,1410,920608,0.527
данном,1411,920175,0.527
оставить,1412,920077,0.527
принял,1413,919889,0.527
воде,1414,919251,0.527
особо,1415,918271,0.527
пространство,1416,916394,0.527
жены,1417,916094,0.528
ка,1418,915512,0.528
крепко,1419,914248,0.528
союза,1420,914187,0.528
церковь,1421,914050,0.528
отлично,1422,913588,0.528
отношению,1423,913175,0.528
новая,1424,912900,0.528
ею,1425,912047,0.528
редко,1426,911905,0.528
великого,1427,911329,0.528
исключительно,1428,911184,0.528
крайне,1429,910595,0.528
знают,1430,910439,0.528
заметила,1431,909060,0.528
сделали,1432,907611,0.528
мм,1433,907505,0.528
видом,1434,907153,0.529
навсегда,1435,907128,0.529
государственных,1436,906593,0.529
воздухе,1437,905806,0.529
ребята,1438,904723,0.529
тридцать,1439,904557,0.529
меры,1440,904377,0.529
короля,1441,904058,0.529
голоса,1442,902794,0.529
вспомнил,1443,901422,0.529
плечо,1444,900869,0.529
роли,1445,900555,0.529
горы,1446,900456,0.529
объяснить,1447,900290,0.529
болезни,1448,900128,0.529
порядка,1449,899176,0.529
хороший,1450,899172,0.530
вышли,1451,898925,0.530
создание,1452,898710,0.530
предприятия,1453,897948,0.530
уйти,1454,897472,0.530
слава,1455,895914,0.530
политики,1456,894907,0.530
мнение,1457,894696,0.530
хотели,1458,893794,0.530
находился,1459,893426,0.530
