ngram,freq,cumshare
grass,3960395,0.801
burst,3959776,0.801
fifty,3955819,0.801
climbed,3943314,0.801
mountain,3937572,0.801
action,3931240,0.801
unable,3928778,0.801
realize,3926638,0.801
purpose,3918344,0.801
support,3918186,0.801
laughter,3917342,0.801
waist,3913714,0.801
charge,3912810,0.802
otherwise,3911601,0.802
lip,3910365,0.802
muttered,3906640,0.802
evil,3906462,0.802
turns,3902488,0.802
cock,3898840,0.802
east,3890753,0.802
opportunity,3874816,0.802
plans,3872083,0.802
stage,3867723,0.802
ladies,3866088,0.802
club,3861242,0.802
continue,3858001,0.802
response,3853298,0.802
driving,3852018,0.803
beach,3851821,0.803
throw,3851322,0.803
obvious,3850680,0.803
naked,3850568,0.803
jacket,3849999,0.803
caused,3848625,0.803
comfortable,3844578,0.803
carrying,3839755,0.803
decision,3832690,0.803
heaven,3831188,0.803
movement,3829554,0.803
letters,3824507,0.803
mention,3822594,0.803
wooden,3820593,0.803
protect,3819281,0.803
major,3816516,0.804
government,3813475,0.804
wear,3807567,0.804
bodies,3806631,0.804
golden,3806127,0.804
taste,3800996,0.804
reply,3800024,0.804
flowers,3796308,0.804
funny,3788831,0.804
passing,3783653,0.804
repeated,3781506,0.804
narrow,3781361,0.804
drawing,3780577,0.804
size,3778562,0.804
gathered,3770393,0.804
brothers,3762593,0.805
anywhere,3756601,0.805
report,3754378,0.805
van,3751817,0.805
murmured,3749249,0.805
England,3745123,0.805
pieces,3742127,0.805
grey,3741898,0.805
effect,3738738,0.805
sides,3738062,0.805
counter,3736874,0.805
wrote,3736355,0.805
interesting,3733986,0.805
fish,3729115,0.805
drawn,3728625,0.805
duty,3726911,0.805
speed,3724653,0.806
faith,3721370,0.806
lake,3721239,0.806
leather,3717612,0.806
square,3714190,0.806
wake,3709279,0.806
fifteen,3708230,0.806
count,3704649,0.806
study,3702429,0.806
rising,3702372,0.806
mentioned,3698757,0.806
bare,3697766,0.806
luck,3697169,0.806
enemy,3696740,0.806
hated,3696464,0.806
stretched,3680633,0.806
journey,3675139,0.807
thinks,3670954,0.807
bridge,3665529,0.807
therefore,3661678,0.807
crying,3659975,0.807
odd,3656284,0.807
instant,3656212,0.807
storm,3654140,0.807
happening,3652353,0.807
cast,3648863,0.807
stick,3640293,0.807
younger,3640090,0.807
spring,3634551,0.807
absolutely,3627099,0.807
account,3625106,0.807
song,3616557,0.807
ought,3614023,0.808
proud,3613527,0.808
doorway,3611415,0.808
papers,3610825,0.808
removed,3609239,0.808
excuse,3604699,0.808
nervous,3604549,0.808
college,3599177,0.808
animal,3595465,0.808
attempt,3592106,0.808
events,3591514,0.808
rooms,3590579,0.808
somebody,3586444,0.808
ill,3584543,0.808
streets,3577207,0.808
determined,3574098,0.808
boots,3568786,0.808
burning,3565592,0.809
fully,3564359,0.809
color,3563832,0.809
fool,3563463,0.809
gentle,3561769,0.809
loose,3559435,0.809
flight,3558524,0.809
dreams,3555000,0.809
page,3550230,0.809
refused,3545560,0.809
finish,3544749,0.809
shadows,3544080,0.809
rushed,3541968,0.809
forty,3531929,0.809
flying,3530920,0.809
dust,3530667,0.809
including,3530360,0.810
hello,3529617,0.810
plate,3525130,0.810
blow,3521033,0.810
lowered,3518611,0.810
risk,3514000,0.810
judge,3513866,0.810
accept,3510193,0.810
image,3508232,0.810
shake,3502487,0.810
rang,3500093,0.810
spoken,3500074,0.810
hips,3499861,0.810
cleared,3499116,0.810
double,3494779,0.810
demanded,3489888,0.810
asks,3489651,0.810
mistake,3484716,0.811
everybody,3483579,0.811
roof,3482295,0.811
leaning,3481063,0.811
eating,3473396,0.811
faced,3472297,0.811
push,3465467,0.811
staff,3460426,0.811
circle,3457794,0.811
creature,3449825,0.811
mum,3447818,0.811
slept,3446666,0.811
plenty,3443003,0.811
swallowed,3435030,0.811
twelve,3434495,0.811
exclaimed,3432096,0.811
dare,3430441,0.811
memories,3425451,0.812
agree,3423778,0.812
pack,3422227,0.812
due,3420930,0.812
remain,3420020,0.812
ancient,3413075,0.812
fault,3411899,0.812
respect,3408257,0.812
card,3400731,0.812
merely,3398808,0.812
star,3398568,0.812
consider,3397673,0.812
wave,3394235,0.812
appear,3393786,0.812
works,3393678,0.812
iron,3388592,0.812
houses,3381117,0.812
rubbed,3379622,0.812
figured,3379250,0.813
worst,3376103,0.813
character,3375419,0.813
sake,3370575,0.813
swung,3364201,0.813
shape,3360487,0.813
dozen,3357328,0.813
pushing,3352544,0.813
leading,3352042,0.813
type,3344174,0.813
beer,3343461,0.813
language,3342425,0.813
deeply,3339664,0.813
stare,3334341,0.813
curious,3331943,0.813
honest,3329614,0.813
imagined,3326926,0.813
author,3325479,0.814
bloody,3319901,0.814
feels,3318327,0.814
excitement,3317608,0.814
o'clock,3316637,0.814
calls,3312910,0.814
shower,3310977,0.814
fought,3307283,0.814
society,3303690,0.814
hurried,3302772,0.814
shared,3300284,0.814
mess,3299580,0.814
details,3298958,0.814
jaw,3296903,0.814
failed,3290010,0.814
burned,3280899,0.814
flew,3277147,0.814
difference,3270806,0.814
appearance,3269365,0.815
planned,3268288,0.815
glasses,3267279,0.815
shifted,3266816,0.815
rise,3266680,0.815
vision,3264390,0.815
seriously,3263902,0.815
weak,3263292,0.815
named,3261763,0.815
woods,3260928,0.815
comfort,3259286,0.815
yard,3250066,0.815
voices,3249945,0.815
wound,3248941,0.815
fly,3247072,0.815
mostly,3246926,0.815
excited,3241808,0.815
palm,3239028,0.815
rush,3237399,0.816
hungry,3237191,0.816
eyed,3236661,0.816
members,3236133,0.816
couch,3234853,0.816
gentleman,3232328,0.816
machine,3228774,0.816
orders,3227780,0.816
cousin,3225353,0.816
grip,3224707,0.816
castle,3219963,0.816
stranger,3215132,0.816
showing,3214687,0.816
brief,3214268,0.816
upstairs,3212151,0.816
computer,3211293,0.816
confused,3210344,0.816
handsome,3208727,0.816
hang,3206931,0.816
weather,3204854,0.817
studied,3204577,0.817
cabin,3200455,0.817
twisted,3196659,0.817
yelled,3194440,0.817
gonna,3192369,0.817
contents,3190820,0.817
library,3187069,0.817
focus,3185777,0.817
reaching,3184686,0.817
concern,3184229,0.817
enjoyed,3184224,0.817
avoid,3182661,0.817
loss,3182222,0.817
boss,3181294,0.817
meal,3179858,0.817
various,3178295,0.817
breasts,3177928,0.817
grow,3177703,0.818
crime,3173228,0.818
bringing,3172651,0.818
plain,3170117,0.818
according,3168850,0.818
stars,3165600,0.818
detective,3162704,0.818
hesitated,3159511,0.818
jeans,3158853,0.818
post,3158696,0.818
dogs,3156204,0.818
tied,3155729,0.818
screamed,3149210,0.818
command,3147105,0.818
admitted,3137411,0.818
grand,3136634,0.818
saved,3135927,0.818
bet,3134854,0.818
nurse,3129696,0.818
bound,3126485,0.819
reality,3125141,0.819
track,3123150,0.819
guards,3120256,0.819
fixed,3116826,0.819
pictures,3114985,0.819
instantly,3114367,0.819
hiding,3113458,0.819
bird,3110129,0.819
insisted,3109501,0.819
lap,3105869,0.819
lock,3105216,0.819
hurry,3102450,0.819
firm,3098223,0.819
upset,3096577,0.819
harder,3090430,0.819
rough,3089981,0.819
recognized,3087358,0.819
female,3087197,0.819
gift,3082396,0.820
meaning,3081864,0.820
states,3081532,0.820
sand,3074716,0.820
breaking,3073288,0.820
president,3071713,0.820
social,3067403,0.820
knocked,3062782,0.820
sweat,3060124,0.820
mood,3059411,0.820
thou,3058526,0.820
princess,3055511,0.820
military,3051556,0.820
everywhere,3051437,0.820
Jesus,3050083,0.820
base,3045691,0.820
prove,3038459,0.820
poured,3037692,0.820
staying,3037176,0.820
enter,3032114,0.821
happens,3027713,0.821
wolf,3025227,0.821
scent,3018531,0.821
pride,3013342,0.821
accident,3008124,0.821
faint,3004982,0.821
setting,3004673,0.821
crew,3002259,0.821
Sunday,3000561,0.821
heading,3000263,0.821
tossed,2996545,0.821
process,2995218,0.821
grandmother,2993832,0.821
trail,2993647,0.821
physical,2993349,0.821
deck,2991592,0.821
buried,2990954,0.821
animals,2988843,0.821
win,2988197,0.821
warning,2985227,0.822
race,2981862,0.822
weapon,2976823,0.822
officers,2973733,0.822
whenever,2973683,0.822
interrupted,2969469,0.822
opinion,2969076,0.822
slight,2968634,0.822
gives,2966070,0.822
angel,2966055,0.822
ceiling,2964777,0.822
decide,2964314,0.822
released,2961890,0.822
totally,2961867,0.822
smooth,2960788,0.822
hallway,2960678,0.822
dirty,2955478,0.822
extra,2951656,0.822
easier,2951448,0.822
intended,2946140,0.822
notes,2938854,0.823
dying,2936864,0.823
daddy,2936716,0.823
parts,2935978,0.823
dragged,2933652,0.823
pants,2922833,0.823
becoming,2919128,0.823
helping,2918082,0.823
series,2918023,0.823
circumstances,2917183,0.823
tightly,2912810,0.823
grandfather,2911004,0.823
served,2909618,0.823
accepted,2909310,0.823
farm,2907876,0.823
steady,2907639,0.823
bell,2900173,0.823
drinking,2900112,0.823
particularly,2898361,0.823
palace,2897233,0.823
draw,2896466,0.824
former,2895468,0.824
thrown,2888589,0.824
matters,2888309,0.824
problems,2886300,0.824
blame,2884305,0.824
agent,2880594,0.824
somewhat,2877762,0.824
losing,2877609,0.824
male,2876714,0.824
address,2875870,0.824
proper,2872033,0.824
higher,2864043,0.824
taught,2862954,0.824
travel,2853238,0.824
gasped,2851495,0.824
mountains,2848931,0.824
prison,2846881,0.824
ate,2845484,0.824
nod,2845299,0.824
folded,2841575,0.824
pool,2836042,0.825
mama,2835378,0.825
kicked,2825794,0.825
safety,2825295,0.825
chuckled,2822910,0.825
killing,2820555,0.825
fat,2820249,0.825
worn,2818635,0.825
swept,2818295,0.825
smart,2817444,0.825
passion,2812443,0.825
colonel,2805537,0.825
cars,2805418,0.825
awake,2801670,0.825
honey,2799825,0.825
favorite,2797859,0.825
dragon,2795970,0.825
desperate,2795026,0.825
blinked,2792519,0.825
shoot,2790924,0.825
whisper,2787787,0.825
woke,2785498,0.826
warmth,2785047,0.826
pressure,2782930,0.826
distant,2778461,0.826
restaurant,2776328,0.826
surrounded,2768969,0.826
grab,2768763,0.826
squeezed,2767787,0.826
bones,2765062,0.826
silently,2761208,0.826
panic,2760608,0.826
amazing,2759478,0.826
match,2758279,0.826
mission,2757984,0.826
drunk,2754716,0.826
nearby,2753975,0.826
condition,2747184,0.826
property,2745571,0.826
broad,2745370,0.826
amount,2743345,0.826
professor,2743338,0.826
ignored,2743228,0.827
reasons,2742016,0.827
anybody,2740920,0.827
America,2738818,0.827
forgive,2734844,0.827
begun,2734507,0.827
knee,2733058,0.827
porch,2732063,0.827
valley,2730714,0.827
features,2730659,0.827
responded,2728405,0.827
formed,2726347,0.827
price,2726292,0.827
object,2724185,0.827
returning,2723939,0.827
upper,2723697,0.827
pointing,2723024,0.827
training,2722134,0.827
soldier,2721384,0.827
riding,2719201,0.827
faster,2716404,0.827
bread,2714221,0.827
tells,2713758,0.828
plane,2709574,0.828
shocked,2706583,0.828
sisters,2704183,0.828
waves,2701443,0.828
pleasant,2699116,0.828
grateful,2697167,0.828
guests,2692615,0.828
rode,2690970,0.828
fill,2689783,0.828
belly,2688724,0.828
muscles,2687491,0.828
firmly,2686470,0.828
brushed,2684641,0.828
happiness,2684121,0.828
convinced,2680529,0.828
flashed,2679602,0.828
landed,2672357,0.828
result,2670863,0.828
similar,2668939,0.828
expecting,2667727,0.828
dawn,2665859,0.828
royal,2665453,0.829
sofa,2664999,0.829
ourselves,2664649,0.829
cook,2662751,0.829
giant,2662184,0.829
fate,2661202,0.829
sending,2659041,0.829
dancing,2657272,0.829
reaction,2653556,0.829
rested,2651003,0.829
holy,2650615,0.829
lift,2649605,0.829
previous,2648681,0.829
wiped,2646984,0.829
awful,2645334,0.829
emotions,2644188,0.829
brow,2643383,0.829
band,2641729,0.829
wheel,2641436,0.829
dirt,2641135,0.829
blade,2639049,0.829
deeper,2637413,0.829
understanding,2636871,0.830
university,2635874,0.830
steel,2633561,0.830
devil,2609545,0.830
searching,2609497,0.830
honor,2608460,0.830
pause,2607912,0.830
parking,2607401,0.830
task,2603120,0.830
choose,2596465,0.830
practice,2595862,0.830
innocent,2595778,0.830
confidence,2594226,0.830
weapons,2593829,0.830
fancy,2592624,0.830
British,2590727,0.830
engine,2589556,0.830
add,2586517,0.830
rolling,2585279,0.830
faded,2585102,0.830
forgot,2584095,0.830
occurred,2583402,0.830
dollars,2582908,0.830
badly,2580760,0.831
block,2578499,0.831
knock,2576621,0.831
pure,2574903,0.831
frame,2572200,0.831
horror,2570944,0.831
birds,2567496,0.831
ease,2567440,0.831
lack,2564803,0.831
breathe,2564532,0.831
bay,2562426,0.831
closing,2562270,0.831
anxious,2562011,0.831
startled,2559540,0.831
dining,2557539,0.831
clouds,2557048,0.831
united,2551854,0.831
thrust,2548188,0.831
chairs,2545614,0.831
bus,2543608,0.831
frightened,2541064,0.831
roll,2540221,0.831
flash,2536644,0.831
focused,2535035,0.832
bow,2532542,0.832
won,2530716,0.832
advantage,2530619,0.832
bite,2528554,0.832
clock,2526356,0.832
fist,2525128,0.832
nowhere,2519279,0.832
leader,2518504,0.832
temple,2517765,0.832
eyebrows,2517673,0.832
style,2516829,0.832
youth,2515280,0.832
announced,2515268,0.832
shame,2512063,0.832
bother,2511742,0.832
department,2503234,0.832
slip,2502490,0.832
gazed,2502479,0.832
nights,2500811,0.832
sink,2496799,0.832
assured,2494332,0.832
lightly,2494073,0.832
jump,2491478,0.833
cloud,2489421,0.833
satisfied,2488346,0.833
belt,2485431,0.833
million,2483121,0.833
parked,2482939,0.833
medical,2482728,0.833
chosen,2482075,0.833
ghost,2480909,0.833
duke,2480839,0.833
scream,2479853,0.833
connection,2479699,0.833
row,2478949,0.833
century,2478100,0.833
dick,2476098,0.833
lots,2474454,0.833
success,2473743,0.833
radio,2472540,0.833
ocean,2472372,0.833
chose,2470520,0.833
heels,2469691,0.833
sooner,2469341,0.833
emotion,2467113,0.833
cared,2466434,0.833
blew,2464823,0.834
signs,2463156,0.834
relieved,2462794,0.834
grave,2461872,0.834
kissing,2460523,0.834
seated,2460103,0.834
hunter,2458121,0.834
sergeant,2455888,0.834
teacher,2454098,0.834
plastic,2453662,0.834
health,2451778,0.834
required,2448225,0.834
slammed,2447008,0.834
test,2446905,0.834
motion,2445907,0.834
harm,2445830,0.834
manage,2443778,0.834
guilty,2443029,0.834
greater,2442814,0.834
throughout,2441975,0.834
carriage,2441772,0.834
wings,2441144,0.834
priest,2440510,0.834
tower,2439118,0.834
planning,2438432,0.835
chamber,2437388,0.835
tip,2436359,0.835
created,2434173,0.835
friendly,2434149,0.835
observed,2429339,0.835
chase,2427536,0.835
rear,2427037,0.835
advice,2426665,0.835
ideas,2425892,0.835
approach,2425847,0.835
inch,2425018,0.835
rage,2424609,0.835
solid,2424404,0.835
extremely,2422567,0.835
justice,2422298,0.835
sell,2421520,0.835
facing,2419831,0.835
terms,2418855,0.835
fired,2414974,0.835
cigarette,2413084,0.835
shore,2412300,0.835
patient,2410290,0.835
heavily,2408816,0.835
invited,2408394,0.835
hi,2408233,0.836
button,2407397,0.836
assumed,2406866,0.836
cost,2404922,0.836
realised,2404348,0.836
touching,2404119,0.836
rocks,2403618,0.836
shoved,2403531,0.836
Saturday,2403347,0.836
shown,2399320,0.836
text,2398291,0.836
pace,2396890,0.836
struggled,2394999,0.836
uh,2391185,0.836
camera,2390208,0.836
wrist,2389855,0.836
member,2388273,0.836
career,2388014,0.836
downstairs,2387378,0.836
partner,2386213,0.836
fortune,2385717,0.836
weird,2385588,0.836
suspected,2384806,0.836
sank,2384009,0.836
bob,2383444,0.837
period,2383104,0.837
current,2381756,0.837
rope,2378119,0.837
beast,2373401,0.837
blanket,2367210,0.837
event,2364665,0.837
breast,2361226,0.837
silly,2360351,0.837
speech,2359553,0.837
tail,2359495,0.837
German,2357916,0.837
relaxed,2357900,0.837
answers,2357567,0.837
points,2356767,0.837
birth,2356146,0.837
gods,2355949,0.837
market,2355634,0.837
hug,2348066,0.837
corridor,2347648,0.837
painted,2346256,0.837
pile,2346233,0.837
OK,2344585,0.837
tucked,2342715,0.837
sheriff,2341657,0.837
throwing,2341637,0.838
weekend,2335012,0.838
original,2334198,0.838
occasion,2323467,0.838
students,2322324,0.838
gesture,2321465,0.838
build,2321354,0.838
meat,2320374,0.838
excellent,2320141,0.838
pity,2319415,0.838
recently,2317073,0.838
cave,2316205,0.838
mere,2314502,0.838
lover,2313325,0.838
washed,2312245,0.838
huh,2312193,0.838
freedom,2311599,0.838
stream,2310671,0.838
record,2308453,0.838
bigger,2302118,0.838
keys,2298555,0.838
cream,2297675,0.838
movie,2297252,0.838
madame,2296904,0.838
rights,2292516,0.838
waste,2292364,0.838
existence,2292337,0.839
Christ,2292276,0.839
trembling,2291771,0.839
warned,2290895,0.839
guilt,2283128,0.839
escaped,2281518,0.839
capable,2281110,0.839
courage,2280521,0.839
bench,2278508,0.839
imagination,2274138,0.839
breathed,2272643,0.839
screaming,2270393,0.839
smaller,2269630,0.839
orange,2269420,0.839
wise,2269137,0.839
darling,2268970,0.839
yards,2266677,0.839
curled,2266551,0.839
Christian,2263984,0.839
considering,2263961,0.839
lies,2260855,0.839
appreciate,2259513,0.839
raise,2258769,0.839
grant,2258688,0.839
silk,2256571,0.839
buildings,2253241,0.839
breeze,2252472,0.840
strike,2252321,0.840
mate,2250671,0.840
blind,2246551,0.840
tear,2243859,0.840
rule,2241656,0.840
terror,2241099,0.840
eager,2240167,0.840
closely,2240005,0.840
traffic,2238900,0.840
ability,2236115,0.840
hills,2235709,0.840
larger,2231078,0.840
provided,2230016,0.840
glow,2227486,0.840
damned,2227337,0.840
numbers,2225724,0.840
spotted,2222888,0.840
novel,2221528,0.840
rules,2218211,0.840
regret,2217994,0.840
mass,2217832,0.840
community,2217501,0.840
suspect,2215243,0.840
stands,2214308,0.840
naturally,2213820,0.840
oil,2212029,0.841
bowed,2208589,0.841
march,2208177,0.841
regular,2207136,0.841
bone,2207060,0.841
picking,2205847,0.841
hugged,2204242,0.841
experienced,2202002,0.841
permission,2198896,0.841
claim,2198871,0.841
smiles,2196598,0.841
spite,2196371,0.841
example,2195407,0.841
gentlemen,2192539,0.841
arranged,2192276,0.841
pen,2190898,0.841
joke,2189441,0.841
spun,2187107,0.841
mistress,2186299,0.841
serve,2185347,0.841
mystery,2184897,0.841
cloth,2184843,0.841
stronger,2183606,0.841
sold,2181492,0.841
thumb,2180267,0.841
bowl,2179584,0.841
intense,2179059,0.841
drank,2178541,0.842
hint,2176769,0.842
afterwards,2176592,0.842
impression,2176007,0.842
material,2175685,0.842
enjoying,2175663,0.842
council,2173984,0.842
guessed,2171238,0.842
farther,2170457,0.842
tie,2170116,0.842
ordinary,2169842,0.842
driven,2169641,0.842
possibility,2167497,0.842
milk,2166351,0.842
tightened,2165740,0.842
families,2165643,0.842
bags,2165175,0.842
alarm,2165061,0.842
vehicle,2164081,0.842
thighs,2163297,0.842
discuss,2162585,0.842
owner,2162103,0.842
horrible,2161084,0.842
declared,2160492,0.842
explanation,2158116,0.842
groaned,2155692,0.842
famous,2155119,0.842
singing,2154477,0.843
thy,2153986,0.843
plus,2150669,0.843
ships,2150558,0.843
release,2150291,0.843
guest,2150025,0.843
sheet,2149621,0.843
killer,2149583,0.843
uncomfortable,2148641,0.843
don,2148381,0.843
modern,2143698,0.843
France,2143596,0.843
correct,2141891,0.843
guns,2140807,0.843
arrival,2133736,0.843
sees,2133285,0.843
cash,2132331,0.843
skirt,2132259,0.843
stopping,2132047,0.843
unknown,2129967,0.843
rate,2128955,0.843
loving,2128466,0.843
pregnant,2128215,0.843
clothing,2122253,0.843
tables,2119005,0.843
visible,2118277,0.843
trade,2117165,0.843
passage,2116794,0.843
bitch,2116260,0.844
threat,2112872,0.844
lawyer,2112539,0.844
chain,2112075,0.844
